name,url,description,stars,forks,language,created_at,updated_at
daboynb/windows_scripts,https://github.com/daboynb/windows_scripts,Collection of useful automation scripts for Windows,116,19,PowerShell,2022-10-10T11:54:49Z,2026-03-25T16:50:40Z
Serede/mkvtoolnix-batch,https://github.com/Serede/mkvtoolnix-batch,Windows Batch script to automate batch processing using mkvtoolnix.,115,13,Batchfile,2017-12-19T21:51:03Z,2026-03-19T17:32:24Z
gatoslu/KMS-VL-ALL-CMD,https://github.com/gatoslu/KMS-VL-ALL-CMD,Online/Offline KMS Activator for Microsoft Windows/Office/VisualStudio VL Products,114,39,Batchfile,2018-05-31T15:36:41Z,2026-04-07T18:00:30Z
chainski/WindowsCleanerUtility,https://github.com/chainski/WindowsCleanerUtility,A minimal windows batch script that cleans your PC from temporary files.,113,12,Batchfile,2022-08-11T14:11:30Z,2026-06-12T10:03:06Z
ibrahimtonca/35-Different-Commands-to-Make-IT-Professionals-Work-Easier-All-in-One-Bat-File-,https://github.com/ibrahimtonca/35-Different-Commands-to-Make-IT-Professionals-Work-Easier-All-in-One-Bat-File-,,112,14,Batchfile,2024-11-17T13:54:48Z,2026-06-07T10:08:26Z
K3V1991/ADBKit,https://github.com/K3V1991/ADBKit,Pure ADB (Android Debug Bridge) with Batch Script to easily open a CMD Window,110,19,Batchfile,2022-05-23T12:38:35Z,2026-06-11T19:07:53Z
canarddu38/DUCKSPLOIT,https://github.com/canarddu38/DUCKSPLOIT,Windows Hacking FrameWork using Reverse Shell,110,17,C#,2022-01-20T20:59:25Z,2026-04-17T05:27:44Z
Kawwabi/TerabyteTweaker,https://github.com/Kawwabi/TerabyteTweaker,"Terabyte Tweaker is a program written in batch that allows your PC to run at better speeds, it transforms a ""Bad PC"" onto a ""Medium PC"", and turns a ""Medium PC"" into a monster.",110,7,Batchfile,2022-02-22T17:30:11Z,2026-06-14T14:28:10Z
weareblahs/WSAUtilities,https://github.com/weareblahs/WSAUtilities,"CLI-based toolbox for Windows Subsystem for Android. Includes installation of APKs, installation of WSA, and diagnostics.",109,25,Batchfile,2021-10-21T06:01:49Z,2026-05-03T08:05:20Z
ComPDFKit/compdfkit-conversion-sdk-windows,https://github.com/ComPDFKit/compdfkit-conversion-sdk-windows,"High-performance PDF conversion library for Windows desktop apps. Convert PDF to Word, Excel, PPT, HTML, CSV, images, text, RTF, searchable PDF, JSON, Markdown, and OFD while preserving original layout with pixel-perfect accuracy. Support OCR, AI table recognition, and batch processing.",107,10,HTML,2025-06-09T07:53:32Z,2026-06-05T10:16:02Z
bequiet11/autodesk-complete-uninstaller,https://github.com/bequiet11/autodesk-complete-uninstaller,"Single-file Windows batch tool to fully detect, uninstall, and deep-clean all Autodesk products (2015–2026+). Achieves verified zero-remnant clean without reboot. Handles ODIS, MSI, BitRock installers. 16-point verification. Windows 10/11.",106,9,Batchfile,2026-03-22T13:28:12Z,2026-06-13T15:09:51Z
Zusier/Zusiers-optimization-Batch,https://github.com/Zusier/Zusiers-optimization-Batch,"The open source batch file that gives efforts to boost system performance, latency, and stability.",106,10,Batchfile,2020-03-14T16:38:46Z,2026-05-30T09:54:02Z
sim0n00ps/L3-Dumping,https://github.com/sim0n00ps/L3-Dumping,Batch scripts to dump L3 CDM using frida-server and wvdumper,101,16,Batchfile,2023-08-08T19:26:00Z,2026-06-14T04:20:03Z
gameclamp/MangaMeeyaAssociations,https://github.com/gameclamp/MangaMeeyaAssociations,在图片、压缩包和文件夹右键菜单加入MangaMeeya调用项。将bat放在MangaMeeya文件夹下运行。,100,9,Batchfile,2017-05-28T08:49:27Z,2026-06-14T11:22:30Z
jeremyben/thebatchman,https://github.com/jeremyben/thebatchman,Converts Windows batch scripts (or HTA) into executable files,97,20,JavaScript,2015-12-27T22:57:42Z,2026-05-11T02:09:12Z
vladimir-kharin/1c-batch,https://github.com/vladimir-kharin/1c-batch,"Навык (Skill) для AI-агентов: сборка/разборка обработок 1С в XML, выгрузка/загрузка конфигураций и расширений пакетными командами 1С: Предприятие",96,11,Batchfile,2026-02-07T11:43:30Z,2026-06-13T17:03:00Z
warengonzaga/wrn-cleaner,https://github.com/warengonzaga/wrn-cleaner,A free maintenance tool that can automatically or manually clean up your Windows machine in a simple and reliable way. 😉💻🧹,95,14,Batchfile,2017-11-22T23:45:31Z,2026-04-15T02:40:35Z
hahndorf/Set-Privacy,https://github.com/hahndorf/Set-Privacy,PowerShell script to batch-change privacy settings in Windows 10,95,19,PowerShell,2015-08-04T03:02:20Z,2025-04-05T09:01:17Z
Batlez/Batlez-Tweaks,https://github.com/Batlez/Batlez-Tweaks,"Batlez Tweaks is a batch tweaking script that optimizes your system to provide the best gaming experience possible. It is free and open-source, and works on Windows 10 & 11!",93,12,Batchfile,2022-05-29T22:36:21Z,2026-06-11T00:16:55Z
SwiftOnSecurity/OfficeDeployFramework,https://github.com/SwiftOnSecurity/OfficeDeployFramework,A batch script to demonstrate complex Microsoft Office deployments,92,10,Batchfile,2018-03-22T20:33:03Z,2025-05-16T00:10:06Z
AnthonyMusgrove/Emby-ScripterX,https://github.com/AnthonyMusgrove/Emby-ScripterX,Run custom external application or script (batch/bash/powershell/php/python/node.js/custom) on various events within the Emby Server.,91,6,Batchfile,2020-04-08T02:26:17Z,2026-05-31T23:19:13Z
azmatt/windowsEnum,https://github.com/azmatt/windowsEnum,Batch file to help automate Windows enumeration for privilege escalation,91,36,Batchfile,2016-09-25T17:36:09Z,2026-01-10T22:14:37Z
wizz13150/PDQ_Repo,https://github.com/wizz13150/PDQ_Repo,"PDQ Deploy Scripts, Tools, Utilities ... For IT daily Administration",90,15,Batchfile,2019-05-22T10:24:31Z,2026-04-29T22:29:03Z
Scrut1ny/Windows-MAC-Address-Spoofer,https://github.com/Scrut1ny/Windows-MAC-Address-Spoofer,#1 Fully featured automated batchfile MAC address spoofer!,90,15,PowerShell,2021-12-22T01:10:02Z,2026-04-15T04:12:23Z
carlospolop/winPE,https://github.com/carlospolop/winPE,Windows privilege escalation with cmd,90,31,Batchfile,2019-02-11T19:05:58Z,2026-05-27T16:01:57Z
repnz/shellcode2exe,https://github.com/repnz/shellcode2exe,Batch script to compile a binary shellcode blob into an exe file,89,13,Batchfile,2019-07-12T07:47:18Z,2026-05-18T14:00:18Z
Sidneys1/BatchImageProcessor,https://github.com/Sidneys1/BatchImageProcessor,A Mass Image Processing tool for Windows,89,16,C#,2015-03-30T20:20:37Z,2026-03-22T12:58:41Z
leongrdic/wsl-alias,https://github.com/leongrdic/wsl-alias,create aliases for Linux commands in Windows command line (for WSL),86,7,Shell,2017-09-28T09:21:42Z,2026-03-12T10:53:18Z
Ec-25/FixIt,https://github.com/Ec-25/FixIt,A simple Script capable of optimizing and repairing almost any error that may occur on your Windows computer,85,4,Batchfile,2022-08-27T21:06:49Z,2026-05-14T14:07:31Z
SeregaSPb/Windows-10-batch-optimizer,https://github.com/SeregaSPb/Windows-10-batch-optimizer,"Autotuner Windows 10 for awesome perfomance setting, privacy and security.",84,27,Batchfile,2015-08-13T01:51:39Z,2026-06-04T04:33:59Z
geekcomputers/Batch,https://github.com/geekcomputers/Batch,Some basic batch scripts,83,35,Batchfile,2012-06-11T18:27:09Z,2026-05-26T05:36:23Z
HadiKhoirudin/Qualcomm-Tool,https://github.com/HadiKhoirudin/Qualcomm-Tool,"For educational purposes, learn how a batch script can handle emmcdl process.",82,22,Batchfile,2022-07-14T19:32:19Z,2026-05-20T19:36:39Z
AnonKryptiQuz/I-Espresso,https://github.com/AnonKryptiQuz/I-Espresso,"I-Espresso is a tool that enables users to generate Portable Executable (PE) files from batch scripts. Leveraging IExpress, it demonstrates how file extension spoofing can be used to evade detection.",82,14,Batchfile,2024-10-05T12:49:38Z,2026-06-10T00:21:58Z
vektort13/antiOS_batch,https://github.com/vektort13/antiOS_batch,Level 2B - OS unique identifiers spoof,81,38,Batchfile,2018-02-17T09:33:21Z,2026-05-22T04:11:50Z
VVFGAA/BreventBat,https://github.com/VVFGAA/BreventBat,,80,8,Batchfile,2019-04-05T17:40:50Z,2026-04-23T23:15:58Z
hashhar/Windows-Hacks,https://github.com/hashhar/Windows-Hacks,"This repository contains registry scripts, batch files and some knowledge to help you make your Windows do awesome stuff (at least by my standards).",79,13,PowerShell,2015-10-09T09:27:52Z,2026-05-30T01:58:01Z
TechTank/AlwaysActiveHours,https://github.com/TechTank/AlwaysActiveHours,"A tool, written as a batch file, used to shift your PC's active hour configuration to prevent Windows from shutting down automatically after installing updates.",79,3,Batchfile,2025-01-18T22:25:27Z,2026-06-12T13:46:40Z
bongochong/CWP-Utilities,https://github.com/bongochong/CWP-Utilities,"Combined Windows Privacy Utilities | Hosts file updater, block list manager, and more. Open source tools for Windows users, to help ensure privacy & security. Block ads, spyware domains, and other malicious activity/traffic, all through a simple interface.",78,4,Batchfile,2019-05-10T05:54:58Z,2026-05-17T05:49:01Z
mrblomblo/yt-dlp-usage-script,https://github.com/mrblomblo/yt-dlp-usage-script,This script is made to make usage of YT-DLP easier.,77,4,Batchfile,2024-03-12T19:55:45Z,2026-04-29T19:46:44Z
ritchielawrence/batchfunctionlibrary,https://github.com/ritchielawrence/batchfunctionlibrary,Library of Windows batch functions,77,18,HTML,2016-06-15T09:30:15Z,2026-05-11T16:08:41Z
TechnicalUserX/batch_wifi_brute_forcer,https://github.com/TechnicalUserX/batch_wifi_brute_forcer,An active attack tool against Wi-Fi networks with internal CMD commands,77,21,Batchfile,2020-12-15T07:34:52Z,2026-05-06T22:29:55Z
xanderfrangos/crushee,https://github.com/xanderfrangos/crushee,Desktop tool for batch image optimization and resizing. Available for Windows and Mac. Built with Electron and Node.js.,77,15,JavaScript,2019-03-18T13:57:48Z,2026-02-10T22:07:15Z
balsamleti/speedup-windows10,https://github.com/balsamleti/speedup-windows10,"The following batch files are included in the archive 1) Advanced Explorer Settings — This changes more than a dozen File Explorer related settings on Windows 10 that turn of animations, enable menus, or turn off things like Toasts. 2) Disable Automatic App Updates — Turns off automatic updates for Windows Store applications. 3) Disable Automatic Windows Updates — Turns off automatic updates for the Windows 10 operating system itself. 4) Disable Cortana Completely — Rename the cortana process searchUI.exe to searchUI.bak. This will kill the process permanetly and save your ressources. 5) Disable Forced Reboot after Update — Blocks Windows from enforcing a reboot after updates that require one. 6) Disable Lockscreen — Turns off the Windows 10 lockscreen. 7) Disable Telemetry — Turns off Windows 10 Telemetry. 8) Disable Unnecessary Services — This disables the MapsBroker, DoSvc and Wsearch services 9) Enable Defender Malware Protection —   Enables Windows malware Protection. 10)Enable Secure Microsoft Edge Settings — Tweaks Microsoft Edge for security. Changes include turning of Flash and Cortana, enabling continuous browsing, and more. 11)Get Back Old Vertical Desktop Icon Distance —  Changes the vertical icon spacing on the desktop. 12)Hide Cortana — Disables Cortana, and with it web searches and other search related parameters. The Microsoft way of disabling Cortana. 13)Hide OneDrive — Hides OneDrive and disables several related settings. 14)Re-enable Cortana Completely — This preferences turns Cortana on again. 15)Uninstall Unnecessary Apps — Removes ten apps that Windows 10 ships with including 3D Builder, Skype App, Getting Started, or Voice Recorder. 16)Enable Administrator Account — This preference enables the hidden administrator account in Windows. 17)Enable Standby instead of Hibernate — Switch powerstate from hibernation (slow) to standby . 18)Get apps access for Administrator Account — Enable access to applications for the administrator account.",77,10,Batchfile,2020-10-19T03:18:22Z,2026-04-17T11:19:46Z
fiagotvfnl/4k-video-downloader,https://github.com/fiagotvfnl/4k-video-downloader,"Free 4K Video Downloader for Windows — Download videos in 4K Ultra HD, 8K, 1080p from YouTube, TikTok, Instagram, Vimeo & 1000+ sites. No watermark, no ads, no registration. Batch download playlists & channels.",77,12,,2026-06-07T22:47:14Z,2026-06-15T10:52:37Z
Mario-Hero/toolUnRar,https://github.com/Mario-Hero/toolUnRar,用Python批量解压带密码的压缩包 A Python script for batch extraction with passwords,76,17,Python,2021-04-04T13:51:09Z,2026-04-05T00:50:27Z
Jordan231111/BluestacksRoot,https://github.com/Jordan231111/BluestacksRoot,"Root BlueStacks 5 with real Magisk (Kitsune) in one .cmd file, no traces. Supports the latest 5.22+ with NO downgrade — bypasses the 'illegally tampered' disk-integrity check. Android 9, 11 & 13. Open source.",75,9,Batchfile,2024-01-27T16:50:37Z,2026-06-15T11:09:06Z
DosX-dev/BatchASM,https://github.com/DosX-dev/BatchASM,BatchASM - primitive virtual machine (high level assembly language) for executing instructions in programming language environment Windows Batch.,74,2,Batchfile,2023-11-20T19:56:28Z,2026-06-15T07:39:50Z
TarikSeyceri/Windows-10-Update-Disabler.bat,https://github.com/TarikSeyceri/Windows-10-Update-Disabler.bat,An executable cmd batch script that 100% Disables Windows 10 Update.,72,18,Batchfile,2020-09-11T14:18:01Z,2026-03-02T23:26:24Z
edinsuta/youtube-dl-batch,https://github.com/edinsuta/youtube-dl-batch,Simple batch files for simplifying basic usage of https://github.com/rg3/youtube-dl Windows .exe releases,72,18,Batchfile,2018-06-18T19:39:50Z,2026-01-16T14:19:44Z
jiesou/MFWL-Minecraft-For-Windows-Unlock-Launcher,https://github.com/jiesou/MFWL-Minecraft-For-Windows-Unlock-Launcher,解锁 Minecraft for Windows （MCBE）的一键 BAT 脚本,72,9,Batchfile,2022-01-26T15:08:58Z,2026-06-06T02:51:52Z
WWILLV/you-get-ffmpeg,https://github.com/WWILLV/you-get-ffmpeg,结合you-get、youtube-dl和FFMPEG，附带文件管理视频播放等命令,71,22,Batchfile,2017-04-15T05:34:02Z,2026-03-31T08:59:14Z
stefanpejcic/EmptyStandbyList,https://github.com/stefanpejcic/EmptyStandbyList,Empty Standby Memory automatically with Task Scheduler + EmptyStandbyList + .BAT,70,15,Batchfile,2020-02-12T10:01:14Z,2026-06-14T03:43:21Z
NabiKAZ/video2gif,https://github.com/NabiKAZ/video2gif,A batch script for convert video to GIF files by FFmpeg.exe on Windows,67,12,Batchfile,2017-04-22T22:58:47Z,2026-03-27T18:56:40Z
Hishiro64/av1an-win-script,https://github.com/Hishiro64/av1an-win-script,A Batch script that sets up Av1an with all it's dependencies in a portable workspace,66,6,Batchfile,2023-04-30T04:12:33Z,2026-05-11T22:29:13Z
Archive-projects/Batch-File-examples,https://github.com/Archive-projects/Batch-File-examples,:shell: Various batch files (descriptions are in the read me file),66,20,Batchfile,2017-05-30T00:59:04Z,2026-03-22T19:09:26Z
newmatrix/WinRTP,https://github.com/newmatrix/WinRTP,Windows Repair Tool Pro هي أداة مجانية مخصصة لصيانة وإصلاح مشاكل ويندوز بسهولة من خلال واجهة CMD بسيطة وسريعة.,65,16,Batchfile,2026-05-17T21:19:51Z,2026-06-14T18:50:15Z
custom-dev-tools/wampserver-ssl-auto-config,https://github.com/custom-dev-tools/wampserver-ssl-auto-config,WampServer SSL Auto Config is a Microsoft Windows batch script designed to automatically generate and configure a fully working Apache SSL / Name Based virtual host development environment.,61,13,Batchfile,2020-06-14T13:41:32Z,2026-02-02T06:22:47Z
minigueimeiros/office-365-cmd,https://github.com/minigueimeiros/office-365-cmd,Ativador Office 365,61,24,Batchfile,2021-03-02T01:08:57Z,2026-04-08T12:16:34Z
dend/windows-dev-box,https://github.com/dend/windows-dev-box,💻 Scripts and relevant configuration to set up my Windows development box.,58,11,Batchfile,2021-06-11T23:13:24Z,2026-06-07T00:38:31Z
amakvana/Bat-2-Exec,https://github.com/amakvana/Bat-2-Exec,Bat-2-Exec - A wrapper for converting Batch files into Executables using IExpress,58,6,Batchfile,2020-06-19T10:33:37Z,2026-06-08T23:53:19Z
AliceDzindzik/menu-do-suporte,https://github.com/AliceDzindzik/menu-do-suporte,"Script batch (.bat) interativo para otimizar suporte técnico no Windows, automatizando reinício do sistema, limpeza de temporários, diagnóstico de rede, correção de erros comuns de impressão e ajustes de compartilhamento entre Windows 10 e 11 via PowerShell, aumentando a eficiência e reduzindo erros humanos.",57,19,Batchfile,2025-07-31T18:08:22Z,2026-01-23T14:34:28Z
AFaustini/OtimizeWindows,https://github.com/AFaustini/OtimizeWindows,Arquivo em lote (.bat) para otimização do Windows,57,15,Batchfile,2019-01-02T19:33:38Z,2026-06-13T15:51:43Z
FoxP/rclone-backup,https://github.com/FoxP/rclone-backup,Just my rclone Windows batch scripts to backup / sync the second hard drive of my computer to pCloud (encrypted).,56,11,Batchfile,2018-07-30T16:47:16Z,2026-04-22T09:31:16Z
jahwi/bget,https://github.com/jahwi/bget,A package manager for Windows scripts.,56,4,Batchfile,2018-11-22T01:36:55Z,2025-10-11T19:39:30Z
faizul726/matject,https://github.com/faizul726/matject,Matject - Universal batch script made for Windows to dynamically change .material.bin files of Minecraft Bedrock Edition. With automatic backups and many more features!,56,5,Batchfile,2024-08-29T16:04:00Z,2026-06-08T04:45:51Z
EbolaMan-YT/custom-cmd,https://github.com/EbolaMan-YT/custom-cmd,,56,11,Batchfile,2023-02-28T23:24:20Z,2026-05-25T21:17:38Z
anic17/Batch-Antivirus,https://github.com/anic17/Batch-Antivirus,"Batch Antivirus, a powerful antivirus suite written in batch with real-time protection and heuristical scanning.",56,5,Batchfile,2020-06-20T20:52:35Z,2026-04-28T13:45:58Z
custom-dev-tools/wampserver-php-cli-version-changer,https://github.com/custom-dev-tools/wampserver-php-cli-version-changer,WampServer PHP CLI version changer is a Microsoft Windows batch script that allows you to easily add and then change between available WampServer PHP CLI versions using the users environment 'path' variable.,54,6,Batchfile,2018-03-23T05:53:02Z,2026-02-26T06:20:48Z
2rf/winGetDebloated,https://github.com/2rf/winGetDebloated,🧹 A winget bloatware removal tool made in batch,53,6,Batchfile,2021-08-19T02:18:20Z,2026-04-26T19:14:58Z
EbolaMan-YT/Batch-Multi-Tool,https://github.com/EbolaMan-YT/Batch-Multi-Tool,batch multi tool https://www.youtube.com/watch?v=x9aGS-FzONg,53,20,Batchfile,2024-09-12T12:18:43Z,2026-06-12T21:32:23Z
itsHenry35/Adobe-flash-player-installer,https://github.com/itsHenry35/Adobe-flash-player-installer,A bat installer to install adobe flash player which bypasses the date restrict,53,6,Batchfile,2022-03-26T08:11:09Z,2026-03-18T04:16:27Z
skidaim/TJprojMain-explorer.exe-remover,https://github.com/skidaim/TJprojMain-explorer.exe-remover,"This simple batch script will get rid of the annoying TJprojMain malware, which infects all your exe files to spread",52,15,Batchfile,2021-07-09T16:49:13Z,2026-04-09T08:13:52Z
yasser-alghamdi/winterfell-collection,https://github.com/yasser-alghamdi/winterfell-collection,"Winterfell is a group of windows batch scripts to collect Windows forensics data and perform efficient, and fast incident response and threat hunting activities.",52,11,Batchfile,2020-02-20T18:13:09Z,2025-06-10T13:56:10Z
dfkt/win-cmd-tools,https://github.com/dfkt/win-cmd-tools,Collection of some Windows commandline tools/batch scripts I use on a daily-ish basis.,51,17,Batchfile,2015-02-19T21:14:08Z,2024-08-22T17:40:44Z
ParrySMS/batteryreport,https://github.com/ParrySMS/batteryreport,a simple bat to get battery report,51,10,Batchfile,2018-12-28T07:14:11Z,2025-09-24T18:20:26Z
danielj0nes/Activate-Windows10-Pro-Script,https://github.com/danielj0nes/Activate-Windows10-Pro-Script,Batch script to activate Windows 10 Pro for free (requires an unlicensed installation of Windows 10).,50,12,Batchfile,2019-12-30T15:49:27Z,2026-05-30T01:07:40Z
tcja/Windows-10-tweaks,https://github.com/tcja/Windows-10-tweaks,This repo contains multiple scripts to optimize windows 10,50,4,Batchfile,2019-04-26T17:05:32Z,2026-06-09T12:12:46Z
